League,game_id,match_id,phase,map_name,team1_name,team1_score,team2_name,team2_score,agents,player_team,player_name,role,kills,deaths,assists,acs,adr,rating,kast,first_kills,first_deaths,fk_diff,RIV,hs_pct,k2,k3,k4,k5,clutch_1v1,clutch_1v2,clutch_1v3,clutch_1v4,clutch_1v5,econ,plants,defuses
VCK Split 1,254310,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Sova,ARETE,xiongdi,Initiator,9,14,1,186,132,0.77,38,0,3,-3,-0.18,24,0,2,0,0,0,1,0,0,0,55,1,0
VCK Split 1,254310,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Waylay,ARETE,fl0wy,Duelist,13,14,6,182,125,0.93,76,4,1,3,0.63,36,3,0,0,0,1,0,0,0,0,50,0,2
VCK Split 1,254310,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Yoru,ARETE,XIV,Duelist,16,15,3,219,126,0.87,67,6,4,2,0.56,58,0,2,1,0,0,0,0,0,0,49,0,0
VCK Split 1,254310,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Yoru,ARETE,XIV,Duelist,25,14,4,328,194,1.6,76,1,1,0,0.49,36,5,0,1,1,0,0,0,0,0,65,0,0
VCK Split 1,254310,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Waylay,ARETE,fl0wy,Duelist,13,15,7,188,121,0.85,71,3,3,0,0.52,18,2,1,0,0,0,0,0,0,0,50,1,1
VCK Split 1,254310,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Yoru,ARETE,XIV,Duelist,5,14,1,95,57,0.4,44,2,4,-2,0.11,27,1,0,0,0,0,0,0,0,0,26,0,0
VCK Split 1,254310,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Waylay,ARETE,fl0wy,Duelist,4,15,1,70,43,0.21,44,0,4,-4,0.06,36,0,0,0,0,0,0,0,0,0,17,0,0
VCK Split 1,254311,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Viper,ARETE,Rico,Controller,14,15,5,196,129,0.99,62,3,0,3,0.30,32,3,1,0,0,0,0,0,0,0,56,1,0
VCK Split 1,254311,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Brimstone,ARETE,ANNYEON,Controller,11,16,10,154,81,0.7,71,1,0,1,0.33,19,3,0,0,0,0,0,0,0,0,33,1,0
VCK Split 1,254311,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Viper,ARETE,Rico,Controller,17,15,6,240,172,1.28,76,4,0,4,0.49,53,3,2,0,0,0,0,0,0,0,64,1,0
VCK Split 1,254311,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Omen,ARETE,ANNYEON,Controller,10,14,5,131,102,0.67,71,1,5,-4,0.60,30,1,1,0,0,0,0,0,0,0,45,0,1
VCK Split 1,254311,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Omen,ARETE,ANNYEON,Controller,6,14,2,131,87,0.6,44,0,1,-1,-0.14,27,1,0,0,0,0,0,0,0,0,36,0,0
VCK Split 1,254311,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Fade,T1 Academy,Gnadel,Initiator,7,15,5,87,61,0.55,57,0,3,-3,0.24,40,0,1,0,0,0,0,0,0,0,25,2,1
VCK Split 1,254311,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Fade,T1 Academy,Gnadel,Initiator,11,14,2,148,86,0.76,67,1,1,0,0.32,20,2,0,0,0,2,0,0,0,0,42,3,0
VCK Split 1,254311,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Sova,T1 Academy,Gnadel,Initiator,16,4,2,235,165,1.6,94,0,0,0,1.27,23,0,3,0,0,0,0,0,0,0,105,2,0
VCK Split 1,254311,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Waylay,T1 Academy,Pkm,Duelist,21,12,2,259,177,1.45,76,1,3,-2,0.76,37,3,3,0,0,0,0,0,0,0,82,0,1
VCK Split 1,254311,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Yoru,T1 Academy,Satoru,Duelist,15,14,3,218,137,1.07,67,3,5,-2,0.45,35,0,1,1,0,0,0,0,0,0,60,1,0
VCK Split 1,254313,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Yoru,T1 Academy,Satoru,Duelist,15,16,4,205,135,0.9,67,3,4,-1,0.41,32,2,1,0,0,0,0,0,0,0,52,0,1
VCK Split 1,254313,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Neon,T1 Academy,Pkm,Duelist,15,17,3,195,114,0.85,81,2,3,-1,0.36,39,1,1,0,0,0,0,0,0,0,39,0,0
VCK Split 1,254313,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Waylay,T1 Academy,Pkm,Duelist,12,5,7,183,129,1.37,94,0,1,-1,1.30,29,3,1,0,0,0,0,0,0,0,60,0,0
VCK Split 1,254313,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Yoru,T1 Academy,Satoru,Duelist,13,7,5,236,144,1.29,81,4,1,3,0.94,23,3,1,0,0,0,0,0,0,0,49,0,0
VCK Split 1,254313,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Viper,T1 Academy,DH,Controller,19,14,7,255,178,1.4,71,1,2,-1,0.51,37,6,1,0,0,1,0,0,0,0,71,2,1
VCK Split 1,254313,626297,Group Stage: Week 2,Bind,ARETE,8,T1 Academy,13,Brimstone,T1 Academy,DarK,Controller,14,12,11,194,119,1.21,67,1,2,-1,0.62,24,3,0,1,0,1,0,0,0,0,53,4,0
VCK Split 1,254313,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Viper,T1 Academy,DH,Controller,20,16,6,272,172,1.18,81,4,1,3,0.56,33,3,2,0,0,0,0,0,0,0,68,0,0
VCK Split 1,254313,626297,Group Stage: Week 2,Corrode,ARETE,13,T1 Academy,8,Omen,T1 Academy,DarK,Controller,11,14,13,149,107,0.91,62,0,2,-2,0.52,48,2,0,0,0,0,0,0,0,0,47,5,0
VCK Split 1,254313,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Brimstone,T1 Academy,DH,Controller,17,8,7,293,178,1.46,81,4,1,3,0.93,43,2,0,2,0,0,0,0,0,0,74,0,0
VCK Split 1,254313,626297,Group Stage: Week 2,Abyss,ARETE,3,T1 Academy,13,Astra,T1 Academy,DarK,Controller,13,9,6,239,145,1.2,88,4,0,4,0.86,24,4,1,0,0,0,0,0,0,0,59,0,0
VCK Split 1,254314,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Fade,FEARX,Felix,Initiator,10,16,4,185,121,0.71,59,0,0,0,-0.07,27,1,1,0,0,0,0,0,0,0,49,5,0
VCK Split 1,254314,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Sova,FEARX,Felix,Initiator,7,13,2,110,86,0.54,56,0,0,0,0.28,32,2,0,0,0,1,0,0,0,0,42,1,1
VCK Split 1,254314,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Yoru,FEARX,Distinct,Duelist,11,17,4,181,100,0.55,65,1,4,-3,0.12,29,3,0,0,0,1,0,0,0,0,37,1,0
VCK Split 1,254314,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Neon,FEARX,Day1,Duelist,8,16,4,162,97,0.46,53,3,6,-3,0.13,16,2,0,0,0,0,1,0,0,0,43,0,0
VCK Split 1,254314,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Yoru,FEARX,Distinct,Duelist,13,15,3,243,149,0.91,81,5,0,5,0.28,51,4,0,0,0,0,0,0,0,0,55,0,0
VCK Split 1,254314,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Waylay,FEARX,Day1,Duelist,7,15,4,134,84,0.4,56,2,3,-1,0.22,15,0,0,0,0,0,0,0,0,0,34,0,0
VCK Split 1,254314,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Viper,FEARX,Zayn,Controller,12,16,1,189,120,0.76,71,1,2,-1,0.11,33,1,0,0,0,1,0,0,0,0,49,1,0
VCK Split 1,254314,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Omen,FEARX,empty,Controller,3,17,5,67,44,0.06,59,0,0,0,0.01,11,0,0,0,0,0,0,0,0,0,16,0,0
VCK Split 1,254314,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Astra,FEARX,Zayn,Controller,13,14,3,219,145,0.94,88,2,1,1,0.46,32,5,0,0,0,0,0,0,0,0,61,1,0
VCK Split 1,254314,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Brimstone,FEARX,empty,Controller,11,13,4,201,124,0.8,69,3,0,3,0.38,25,3,1,0,0,0,0,0,0,0,58,0,1
VCK Split 1,254316,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Skye,T1 Academy,Gnadel,Initiator,9,7,6,151,90,1.17,82,2,0,2,0.93,18,2,1,0,0,0,1,0,0,0,40,1,2
VCK Split 1,254316,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Sova,T1 Academy,Gnadel,Initiator,8,10,2,139,97,0.83,69,0,1,-1,0.52,20,1,1,0,0,0,0,0,0,0,44,7,1
VCK Split 1,254316,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Neon,T1 Academy,Pkm,Duelist,21,9,3,294,185,1.65,82,2,0,2,0.85,32,5,2,0,0,0,0,0,0,0,75,2,0
VCK Split 1,254316,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Waylay,T1 Academy,Satoru,Duelist,18,10,5,273,173,1.57,94,2,1,1,0.83,24,4,1,0,0,1,0,0,0,0,75,0,1
VCK Split 1,254316,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Yoru,T1 Academy,Satoru,Duelist,13,12,3,225,150,1.05,69,3,3,0,0.50,29,3,1,0,0,0,1,0,0,0,53,1,0
VCK Split 1,254316,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Waylay,T1 Academy,Pkm,Duelist,13,10,2,199,134,1.03,75,0,2,-2,0.70,37,3,1,0,0,0,1,1,0,0,44,2,0
VCK Split 1,254316,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Viper,T1 Academy,DH,Controller,21,11,4,324,203,1.59,94,5,1,4,0.86,30,5,1,0,0,0,0,0,0,0,80,0,0
VCK Split 1,254316,626296,Group Stage: Week 1,Split,FEARX,4,T1 Academy,13,Omen,T1 Academy,DarK,Controller,13,7,12,203,135,1.26,88,1,3,-2,1.28,36,3,0,1,0,0,0,0,0,0,61,1,0
VCK Split 1,254316,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Brimstone,T1 Academy,DH,Controller,17,10,4,275,167,1.45,69,1,3,-2,0.51,56,1,2,2,0,0,1,0,0,0,60,0,1
VCK Split 1,254316,626296,Group Stage: Week 1,Abyss,FEARX,3,T1 Academy,13,Astra,T1 Academy,DarK,Controller,15,9,6,242,149,1.38,75,0,3,-3,0.68,19,4,1,0,0,0,0,0,0,0,55,1,0
VCK Split 1,254317,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Cypher,DRX Academy,yong,Sentinel,13,12,1,183,116,0.94,79,4,2,2,0.71,24,3,0,0,0,0,0,0,0,0,44,0,0
VCK Split 1,254317,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,KAY/O,DRX Academy,Athan,Initiator,11,12,9,156,110,1.12,73,2,0,2,0.64,29,1,1,0,0,0,0,0,0,0,52,4,0
VCK Split 1,254317,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Skye,DRX Academy,Athan,Initiator,12,16,9,145,102,0.86,79,1,1,0,0.51,45,3,0,0,0,1,0,0,0,0,40,2,0
VCK Split 1,254317,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Tejo,DRX Academy,Cloy,Initiator,13,17,4,165,116,0.72,75,1,2,-1,0.34,27,2,0,0,0,0,0,0,0,0,49,4,0
VCK Split 1,254317,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Tejo,DRX Academy,Cloy,Initiator,12,17,7,161,128,0.74,68,1,2,-1,0.34,35,2,0,0,0,0,0,0,0,0,50,1,2
VCK Split 1,254317,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Skye,DRX Academy,Athan,Initiator,13,9,7,194,123,1.17,84,2,1,1,0.97,38,1,2,0,0,0,0,0,0,0,61,4,0
VCK Split 1,254317,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Tejo,DRX Academy,Cloy,Initiator,11,9,2,141,113,0.97,58,0,2,-2,0.73,29,2,0,1,0,0,0,0,0,0,53,3,0
VCK Split 1,254317,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Waylay,DRX Academy,Kyra,Duelist,23,19,4,272,152,1.07,67,6,7,-1,0.48,15,3,2,1,0,0,0,0,0,0,58,0,0
VCK Split 1,254317,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Waylay,DRX Academy,Kyra,Duelist,13,17,9,177,116,0.8,64,3,3,0,0.38,20,2,1,0,0,0,0,0,0,0,38,0,1
VCK Split 1,254317,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Neon,DRX Academy,Kyra,Duelist,23,10,4,303,178,1.68,84,3,0,3,0.89,22,6,3,0,0,0,0,0,0,0,62,0,1
VCK Split 1,254319,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Omen,DRX Academy,apeX,Controller,20,14,7,233,150,1.38,79,2,1,1,0.71,37,5,2,0,0,1,0,0,0,0,65,0,0
VCK Split 1,254319,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Viper,DRX Academy,yong,Controller,16,17,3,173,122,0.9,71,3,0,3,0.42,36,3,0,0,0,1,1,0,0,0,48,1,0
VCK Split 1,254319,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Brimstone,DRX Academy,apeX,Controller,19,14,6,233,120,1.16,73,3,1,2,0.61,31,5,2,0,0,0,0,0,0,0,47,1,0
VCK Split 1,254319,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Viper,DRX Academy,yong,Controller,18,18,3,231,143,0.87,59,4,3,1,0.23,36,4,0,0,1,0,0,0,0,0,48,0,0
VCK Split 1,254319,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Omen,DRX Academy,apeX,Controller,14,10,10,231,160,1.37,89,3,2,1,0.95,33,2,0,0,0,0,0,0,0,0,75,0,0
VCK Split 1,254319,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Deadlock,ONSIDE GAMING,Awayk,Sentinel,20,16,3,263,161,1.29,73,1,1,0,0.25,43,4,2,0,0,0,0,0,0,0,59,0,0
VCK Split 1,254319,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Cypher,ONSIDE GAMING,Wolverine,Sentinel,13,13,4,178,118,1.02,63,2,3,-1,0.47,55,4,0,0,0,0,1,0,0,0,54,0,0
VCK Split 1,254319,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Fade,ONSIDE GAMING,Cloudy,Initiator,15,18,6,167,112,0.8,63,1,1,0,0.25,43,2,1,0,0,0,0,0,0,0,49,3,1
VCK Split 1,254319,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Fade,ONSIDE GAMING,Cloudy,Initiator,14,14,3,182,113,0.94,68,2,4,-2,0.48,41,4,0,0,0,0,0,0,0,0,46,4,2
VCK Split 1,254319,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Sova,ONSIDE GAMING,Cloudy,Initiator,5,16,1,79,59,0.36,42,1,0,1,-0.12,29,0,0,0,0,0,0,0,0,0,26,3,0
VCK Split 1,254320,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Yoru,ONSIDE GAMING,Awayk,Duelist,19,18,0,223,139,1.02,75,1,2,-1,0.22,49,6,1,0,0,0,0,0,0,0,53,0,0
VCK Split 1,254320,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Waylay,ONSIDE GAMING,Faither,Duelist,17,17,2,210,134,0.89,71,3,6,-3,0.46,30,2,2,0,0,0,0,0,0,0,54,0,0
VCK Split 1,254320,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Waylay,ONSIDE GAMING,Faither,Duelist,8,18,2,100,67,0.46,59,2,2,0,0.03,17,1,0,0,0,0,0,0,0,0,25,0,0
VCK Split 1,254320,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Yoru,ONSIDE GAMING,Awayk,Duelist,13,14,4,214,159,0.94,68,1,3,-2,0.40,35,1,1,0,0,0,0,0,0,0,72,1,0
VCK Split 1,254320,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Neon,ONSIDE GAMING,Faither,Duelist,4,17,2,83,52,0.23,37,1,3,-2,-0.22,28,0,0,0,0,0,0,0,0,0,19,1,0
VCK Split 1,254320,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Omen,ONSIDE GAMING,Ray,Controller,16,15,7,206,138,1.15,79,2,1,1,0.53,27,3,1,0,0,0,0,0,0,0,57,0,0
VCK Split 1,254320,626295,Group Stage: Week 1,Split,ONSIDE GAMING,11,DRX Academy,13,Viper,ONSIDE GAMING,Wolverine,Controller,16,16,8,195,116,0.97,75,4,3,1,0.61,41,3,1,0,0,0,0,0,0,0,48,1,0
VCK Split 1,254320,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Brimstone,ONSIDE GAMING,Ray,Controller,19,12,12,253,178,1.45,82,2,1,1,0.96,21,6,0,0,0,0,0,0,0,0,79,6,0
VCK Split 1,254320,626295,Group Stage: Week 1,Bind,ONSIDE GAMING,13,DRX Academy,9,Viper,ONSIDE GAMING,Wolverine,Controller,17,13,6,207,132,1.17,68,2,5,-3,0.70,29,2,2,0,0,1,0,0,0,0,55,0,0
VCK Split 1,254320,626295,Group Stage: Week 1,Haven,ONSIDE GAMING,6,DRX Academy,13,Omen,ONSIDE GAMING,Ray,Controller,15,14,3,232,144,1.13,74,2,3,-1,0.33,23,3,1,0,0,0,1,0,0,0,70,2,0
VCK Split 1,254322,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Sage,Dplus Esports,JaXe,Sentinel,26,14,5,309,208,1.45,78,6,1,5,1.02,27,7,1,1,0,0,1,0,0,0,79,2,0
VCK Split 1,254322,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Veto,Dplus Esports,CabezA,Sentinel,15,13,2,170,127,0.94,74,0,1,-1,0.68,21,3,0,0,0,0,0,0,0,0,56,4,0
VCK Split 1,254322,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Fade,Dplus Esports,Kally,Initiator,14,14,6,178,114,1.02,91,4,1,3,0.80,48,5,0,0,0,0,0,0,0,0,48,3,1
VCK Split 1,254322,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Sova,Dplus Esports,JaXe,Initiator,15,15,4,183,132,1.01,74,0,1,-1,0.44,20,1,1,0,0,1,0,0,0,0,57,2,1
VCK Split 1,254322,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Neon,Dplus Esports,Ramgi,Duelist,16,16,5,216,141,1.04,74,3,2,1,0.42,28,2,1,0,0,0,0,0,0,0,55,0,0
VCK Split 1,254322,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Yoru,Dplus Esports,Kally,Duelist,20,19,6,258,166,0.94,74,3,5,-2,0.43,33,3,1,1,0,0,0,0,0,0,56,0,0
VCK Split 1,254322,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Jett,Dplus Esports,Ramgi,Duelist,15,19,1,172,103,0.6,70,4,2,2,0.26,24,1,1,0,0,0,0,0,0,0,35,0,1
VCK Split 1,254322,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Astra,Dplus Esports,shu,Controller,17,14,14,209,132,1.14,91,3,2,1,1.03,21,1,1,0,0,0,0,0,0,0,65,1,0
VCK Split 1,254322,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Astra,Dplus Esports,shu,Controller,20,13,9,243,165,1.46,83,0,2,-2,0.80,41,2,3,0,0,0,2,0,0,0,77,3,0
VCK Split 1,254322,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Viper,Dplus Esports,CabezA,Controller,19,18,7,221,145,1.04,87,4,2,2,0.63,26,5,0,0,0,0,0,0,0,0,52,2,0
VCK Split 1,254323,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Fade,Gen.G Global Academy,KiTae,Initiator,11,17,5,162,100,0.72,61,1,3,-2,0.06,16,3,1,0,0,0,0,0,0,0,41,4,0
VCK Split 1,254323,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Sova,Gen.G Global Academy,KiTae,Initiator,16,19,6,214,144,0.93,74,2,2,0,0.18,18,4,0,0,0,0,0,0,0,0,51,4,0
VCK Split 1,254323,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Neon,Gen.G Global Academy,Raxcal,Duelist,17,18,7,217,132,1.03,65,3,6,-3,0.31,19,3,2,0,0,1,0,0,0,0,45,1,0
VCK Split 1,254323,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Yoru,Gen.G Global Academy,Sovereign,Duelist,9,19,2,92,52,0.42,57,1,5,-4,0.03,20,0,1,0,0,0,0,0,0,0,19,1,0
VCK Split 1,254323,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Jett,Gen.G Global Academy,Sovereign,Duelist,17,19,8,213,148,1.05,70,2,2,0,0.23,35,4,0,0,0,0,0,0,0,0,57,1,1
VCK Split 1,254323,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Yoru,Gen.G Global Academy,Raxcal,Duelist,17,17,4,187,118,0.95,74,3,4,-1,0.52,31,4,0,0,0,0,0,0,0,0,43,0,1
VCK Split 1,254323,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Viper,Gen.G Global Academy,Fric,Controller,20,14,1,242,149,1.28,57,1,1,0,0.31,31,1,4,0,0,1,0,0,0,0,67,0,1
VCK Split 1,254323,626294,Group Stage: Week 1,Bind,Gen.G Global Academy,10,Dplus Esports,13,Brimstone,Gen.G Global Academy,RgoN,Controller,14,20,11,196,131,0.86,70,1,1,0,0.05,35,3,1,0,0,0,0,0,0,0,48,2,0
VCK Split 1,254323,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Viper,Gen.G Global Academy,Fric,Controller,21,16,7,226,151,1.27,65,2,2,0,0.57,27,4,2,0,0,1,0,0,0,0,69,1,0
VCK Split 1,254323,626294,Group Stage: Week 1,Breeze,Gen.G Global Academy,10,Dplus Esports,13,Astra,Gen.G Global Academy,RgoN,Controller,13,18,7,146,102,0.74,70,3,1,2,0.37,31,2,0,0,0,0,0,0,0,0,35,0,0
VCK Split 1,254325,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Cypher,ARETE,Rico,Sentinel,7,17,6,98,80,0.43,70,0,5,-5,0.30,18,1,0,0,0,0,0,0,0,0,34,1,0
VCK Split 1,254325,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Sova,ARETE,xiongdi,Initiator,11,8,6,180,103,1.07,87,1,1,0,0.94,13,2,1,0,0,1,0,0,0,0,44,8,0
VCK Split 1,254325,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Sova,ARETE,xiongdi,Initiator,20,16,10,259,162,1.25,83,1,2,-1,0.59,24,4,2,0,0,0,0,0,0,0,59,4,1
VCK Split 1,254325,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Jett,ARETE,fl0wy,Duelist,20,11,5,386,248,1.57,87,6,3,3,0.65,27,4,2,0,0,0,0,0,0,0,90,0,0
VCK Split 1,254325,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Yoru,ARETE,XIV,Duelist,12,13,7,249,162,0.93,73,3,1,2,0.41,24,4,0,0,0,0,0,0,0,0,45,1,0
VCK Split 1,254325,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Waylay,ARETE,fl0wy,Duelist,27,15,7,307,175,1.55,83,3,1,2,0.81,25,5,3,0,0,0,1,0,0,0,70,0,1
VCK Split 1,254325,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Yoru,ARETE,XIV,Duelist,14,18,5,173,112,0.71,70,2,3,-1,0.32,29,1,1,0,0,2,0,0,0,0,38,3,3
VCK Split 1,254325,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Astra,ARETE,ANNYEON,Controller,11,7,8,206,125,1.33,73,0,0,0,0.71,30,2,1,0,0,0,1,0,0,0,53,0,1
VCK Split 1,254325,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Viper,ARETE,Rico,Controller,11,7,6,168,130,1.23,87,0,0,0,1.05,52,1,1,0,0,1,0,0,0,0,52,1,0
VCK Split 1,254325,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Omen,ARETE,ANNYEON,Controller,21,16,10,232,146,1.21,83,3,3,0,0.85,38,2,3,0,0,0,1,0,0,0,56,0,1
VCK Split 1,254326,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Cypher,Mir Gaming,Midro,Sentinel,22,16,4,264,174,1.42,74,3,0,3,0.46,23,2,1,1,0,1,1,0,0,0,71,0,1
VCK Split 1,254326,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Sova,Mir Gaming,51,Initiator,0,15,5,37,36,0.03,33,0,1,-1,-0.08,0,0,0,0,0,0,0,0,0,0,14,1,0
VCK Split 1,254326,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Sova,Mir Gaming,51,Initiator,20,19,6,270,182,1.22,74,4,2,2,0.25,41,3,2,0,0,0,0,0,0,0,72,6,0
VCK Split 1,254326,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Jett,Mir Gaming,Kellan,Duelist,15,14,2,265,154,1.11,87,0,1,-1,0.22,31,4,0,0,0,0,0,0,0,0,69,0,0
VCK Split 1,254326,626293,Group Stage: Week 1,Breeze,ARETE,13,Mir Gaming,2,Yoru,Mir Gaming,wezzy,Duelist,8,10,4,169,103,0.84,73,2,4,-2,0.62,17,2,0,0,0,0,0,0,0,0,48,0,0
VCK Split 1,254326,626293,Group Stage: Week 1,Abyss,ARETE,13,Mir Gaming,10,Waylay,Mir Gaming,Kellan,Duelist,17,18,1,198,145,0.94,65,5,3,2,0.35,27,2,1,0,0,1,0,0,0,0,54,2,1
